Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,944",Funny Neighbors,"$11,538",-,-,"$11,538",100%
"1,945",Hansel and Gretel 2010 Re-release,"$11,511",-,-,"$11,511",100%
"1,946",Gods 2010 Re-release,"$11,506",-,-,"$11,506",100%
"1,947",Muti Betulia Liberata - Mozart,"$11,457",-,-,"$11,457",100%
"1,948",High School Story: Supervised Student Teaching,"$11,429",-,-,"$11,429",100%
"1,949",Czech Peace,"$11,361",-,-,"$11,361",100%
"1,950",Eighteen,"$11,359",-,-,"$11,359",100%
"1,951",The Fourth Portrait,"$11,254",-,-,"$11,254",100%
"1,952",Dìtská pásma a filmy 2010,"$11,244",-,-,"$11,244",100%
"1,953",Try to Remember,"$11,207",-,-,"$11,207",100%
"1,954",Children of Invention,"$11,183","$11,183",100%,-,-
"1,955",Louise's Diary 1942,"$11,046",-,-,"$11,046",100%
"1,956",Little Tailor,"$11,018",-,-,"$11,018",100%
"1,957",Christina,"$11,000","$11,000",100%,-,-
"1,958",The Trouble with Terkel 2010 Re-release,"$10,783","$10,783",100%,-,-
"1,959",Other Angels,"$10,709",-,-,"$10,709",100%
"1,960",Frankie & Alice,"$10,670","$10,670",100%,-,-
"1,961",Illary,"$10,631",-,-,"$10,631",100%
"1,962",Ahswiram,"$10,579",-,-,"$10,579",100%
"1,963",Waiting for Armageddon,"$10,501","$10,501",100%,-,-
"1,964",Everyday Is a Holiday,"$10,360",-,-,"$10,360",100%
"1,965",As God Commands 2010 Re-release,"$10,253",-,-,"$10,253",100%
"1,966",Turn It Up to 11,"$10,187",-,-,"$10,187",100%
"1,967",Closing the Ring 2010 Re-release,"$10,149",-,-,"$10,149",100%
"1,968",The Kid,"$10,062",-,-,"$10,062",100%
"1,969",Circle,"$10,024","$10,024",100%,-,-
"1,970","Hugh Hefner: Playboy, Activist and Rebel","$10,000","$10,000",100%,-,-
"1,971",Das Schreiben und das Schweigen. Die Schriftstellerin Friederike Mayröcker,"$9,968",-,-,"$9,968",100%
"1,972",Black Ocean,"$9,822",-,-,"$9,822",100%
"1,973",Mar Jawan Gur Khake,"$9,815",-,-,"$9,815",100%
"1,974",Down Terrace,"$9,812","$9,812",100%,-,-
"1,975",Half-Way,"$9,773",-,-,"$9,773",100%
"1,976",Brutal Beauty: Tales of the Rose City Rollers,"$9,677","$9,677",100%,-,-
"1,977",Ond tro,"$9,560",-,-,"$9,560",100%
"1,978",A Useful Life,"$9,536",-,-,"$9,536",100%
"1,979",The General,"$9,453",-,-,"$9,453",100%
"1,980",Our Daily Bread 2010 Re-release,"$9,432",-,-,"$9,432",100%
"1,981",Irène 2010 Re-release,"$9,398",-,-,"$9,398",100%
"1,982",Uni Brennt: Bildungsprotest 2.0,"$9,372",-,-,"$9,372",100%
"1,983",The Day God Walked Away,"$9,315",-,-,"$9,315",100%
"1,984",Wonderful World,"$9,309","$9,309",100%,-,-
"1,985",Jeff Beck at Ronnie Scott's,"$9,250",-,-,"$9,250",100%
"1,986",Donkey Xote 2010 Re-release,"$9,247",-,-,"$9,247",100%
"1,987",Public Enemy 2010 Re-release,"$9,240",-,-,"$9,240",100%
"1,988",Aysheen el lahza,"$9,205",-,-,"$9,205",100%
"1,989",Trade 2010 Re-release,"$9,187",-,-,"$9,187",100%
"1,990",The Sky Crawlers 2010 Re-release,"$9,012",-,-,"$9,012",100%
"1,991",Cinema Digital Seoul,"$8,873",-,-,"$8,873",100%
"1,992",The Riddle 2010 Re-release,"$8,769",-,-,"$8,769",100%
"1,993",Nagisa Oshima Retrospective,"$8,757",-,-,"$8,757",100%
"1,994",Only When I Dance,"$8,738","$8,738",100%,-,-
"1,995",Domain,"$8,716",-,-,"$8,716",100%
"1,996",Tengri: Blue Heavens,"$8,441",-,-,"$8,441",100%
"1,997",My Days with Gloria,"$8,434",-,-,"$8,434",100%
"1,998",A Chinese Odyssey: Part One - Pandora's Box,"$8,425",-,-,"$8,425",100%
"1,999","First of All, Felicia","$8,399",-,-,"$8,399",100%
"2,000",The Necessities of Life,"$8,393",-,-,"$8,393",100%
"2,001",The Last Word,"$8,298",-,-,"$8,298",100%
"2,002",Blue Train,"$8,151",-,-,"$8,151",100%
"2,003",Bare Essence of Life Ultra-Miracle Love Story 2010 Re-release,"$8,030",-,-,"$8,030",100%
"2,004",Eiki Mikijjang,"$7,999",-,-,"$7,999",100%
"2,005",All About Evil,"$7,995","$7,995",100%,-,-
"2,006",22nd of May,"$7,947",-,-,"$7,947",100%
"2,007",Stolen,"$7,943","$7,943",100%,-,-
"2,008",Knucklehead,"$7,927",-,-,"$7,927",100%
"2,009",Mugabe and the White African,"$7,924","$7,924",100%,-,-
"2,010",Long Street,"$7,906",-,-,"$7,906",100%
"2,011",The Bad Sleep Better,"$7,873",-,-,"$7,873",100%
"2,012",Zenith,"$7,862","$7,862",100%,-,-
"2,013",Na svete zhivut dobrye i khoroshie lyudi,"$7,786",-,-,"$7,786",100%
"2,014",Idiots and Angels 2010 Re-release,"$7,739",-,-,"$7,739",100%
"2,015",Res publica,"$7,675",-,-,"$7,675",100%
"2,016",Little DJ: Chiisana koi no monogatari,"$7,641",-,-,"$7,641",100%
"2,017",Goal! III,"$7,641",-,-,"$7,641",100%
"2,018",A Prairie Home Companion 2010 Re-release,"$7,630",-,-,"$7,630",100%
"2,019",Vater Morgana,"$7,609",-,-,"$7,609",100%
"2,020","Pettson, Findus ja mälukaotus","$7,600",-,-,"$7,600",100%
"2,021",Ayla,"$7,592",-,-,"$7,592",100%
"2,022",Nice Shorts,"$7,582",-,-,"$7,582",100%
"2,023",Tales from the Script,"$7,535","$7,535",100%,-,-
"2,024",8 Dates 2010 Re-release,"$7,488",-,-,"$7,488",100%
"2,025",Udaan,"$7,461","$7,461",100%,-,-
"2,026",Haze,"$7,356",-,-,"$7,356",100%
"2,027",Gangster's Paradise: Jerusalema 2010 Re-release,"$7,294","$7,294",100%,-,-
"2,028",A Chinese Odyssey: Part Two - Cinderella,"$7,271",-,-,"$7,271",100%
"2,029",Hiroshima,"$7,251",-,-,"$7,251",100%
"2,030",Surviving Life (Theory and Practice),"$7,234",-,-,"$7,234",100%
"2,031",Inland Empire 2010 Re-release,"$7,204",-,-,"$7,204",100%
"2,032",Happiness Runs,"$7,199","$7,199",100%,-,-
"2,033",Logan,"$7,137","$7,137",100%,-,-
"2,034",The Trap 2010 Re-release,"$6,933",-,-,"$6,933",100%
"2,035",Misconceptions,"$6,892","$6,892",100%,-,-
"2,036",Castaway on the Moon 2010 Re-release,"$6,872",-,-,"$6,872",100%
"2,037",Finding Bliss,"$6,783","$6,783",100%,-,-
"2,038",Mercy,"$6,780","$6,780",100%,-,-
"2,039",Með hangandi hendi,"$6,775",-,-,"$6,775",100%
"2,040",The International Player,"$6,712",-,-,"$6,712",100%
"2,041",The End of the Line 2010 Re-release,"$6,696",-,-,"$6,696",100%
"2,042",A Tale of Springtime 2010 Re-release,"$6,687",-,-,"$6,687",100%
"2,043",Regina Spektor Live in London,"$6,684","$6,684",100%,-,-
"2,044",Shall We Dance 2010 Re-release,"$6,662",-,-,"$6,662",100%
"2,045",Parque vía 2010 Re-release,"$6,659",-,-,"$6,659",100%
"2,046",Freetime Machos,"$6,584",-,-,"$6,584",100%
"2,047",Dawn of Evil: Rise of the Reich,"$6,584",-,-,"$6,584",100%
"2,048",I Came from Busan,"$6,574",-,-,"$6,574",100%
"2,049",21st Century Cinema Now,"$6,545",-,-,"$6,545",100%
"2,050",Dream Boy,"$6,534","$6,534",100%,-,-
"2,051",I Just Didn't Do It 2010 Re-release,"$6,525",-,-,"$6,525",100%
"2,052",All Good Children,"$6,483",-,-,"$6,483",100%
"2,053",25 Carat 2010 Re-release,"$6,424",-,-,"$6,424",100%
"2,054",El idioma imposible,"$6,414",-,-,"$6,414",100%
"2,055",Elia Kazan Exhibition,"$6,404",-,-,"$6,404",100%
"2,056",Father,"$6,392",-,-,"$6,392",100%
"2,057",Gremlins 2010 Re-release,"$6,345",-,-,"$6,345",100%
"2,058",Watercolors,"$6,305","$6,305",100%,-,-
"2,059",Amerikanuak,"$6,269",-,-,"$6,269",100%
"2,060",Om Shanti Om 2010 Re-release,"$6,216",-,-,"$6,216",100%
"2,061",Syndromes and a Century 2010 Re-release,"$6,196",-,-,"$6,196",100%
"2,062",The Red Chapel,"$6,196","$6,196",100%,-,-
"2,063",I'm Not Harry Jenson.,"$6,196",-,-,"$6,196",100%
"2,064",Top Hat,"$6,129",-,-,"$6,129",100%
"2,065",Mitti,"$6,103",-,-,"$6,103",100%
"2,066",BearCity,"$6,000","$6,000",100%,-,-
"2,067",Shirley Adams,"$5,995",-,-,"$5,995",100%
"2,068",2008 Seotaiji Symphony Encore,"$5,974",-,-,"$5,974",100%
"2,069",Road Kill,"$5,964",-,-,"$5,964",100%
"2,070",Sweethearts of the Prison Rodeo,"$5,922","$5,922",100%,-,-
"2,071",Mystikal,"$5,817",-,-,"$5,817",100%
"2,072",Go Lala Go!,"$5,692",-,-,"$5,692",100%
"2,073",The Magic Flute 2010 Re-release,"$5,688",-,-,"$5,688",100%
"2,074",The Fall of Night,"$5,673","$5,673",100%,-,-
"2,075",4 Singh Confirm,"$5,602",-,-,"$5,602",100%
"2,076",Bahti kara,"$5,601",-,-,"$5,601",100%
"2,077",Russia 88,"$5,553",-,-,"$5,553",100%
"2,078","4, 5, 6... Mélie pain d'épice","$5,545",-,-,"$5,545",100%
"2,079",Señora de,"$5,542",-,-,"$5,542",100%
"2,080",American Grindhouse,"$5,529","$5,529",100%,-,-
"2,081",Outlaw,"$5,489",-,-,"$5,489",100%
"2,082",In Our Name,"$5,464",-,-,"$5,464",100%
"2,083",Old Partner 2010 Re-release,"$5,445",-,-,"$5,445",100%
"2,084",Whiz Kids,"$5,386","$5,386",100%,-,-
"2,085",The Wind Journeys,"$5,374",-,-,"$5,374",100%
"2,086",Goya,"$5,312",-,-,"$5,312",100%
"2,087",Speed-Dating,"$5,240","$5,240",100%,-,-
"2,088",Best of Times 2010 Re-release,"$5,211",-,-,"$5,211",100%
"2,089",Nobel Son 2010 Re-release,"$5,200",-,-,"$5,200",100%
"2,090",The Gay Divorcee 2010 Re-release,"$5,176",-,-,"$5,176",100%
"2,091",To Die Is Hard,"$5,129","$5,129",100%,-,-
"2,092",Zoom Hunting,"$5,050",-,-,"$5,050",100%
"2,093",After School,"$5,035",-,-,"$5,035",100%
"2,094",Ekam: Son of Soil,"$4,919",-,-,"$4,919",100%
"2,095",Nekonade,"$4,900",-,-,"$4,900",100%
"2,096",Ordinary People,"$4,900",-,-,"$4,900",100%
"2,097",Nandalala,"$4,892",-,-,"$4,892",100%
"2,098",L'estate d'inverno,"$4,853",-,-,"$4,853",100%
"2,099",The Pursuer,"$4,807",-,-,"$4,807",100%
"2,100",Arena,"$4,800",-,-,"$4,800",100%
"2,101",Jaffa 2010 Re-release,"$4,792",-,-,"$4,792",100%
"2,102",Family Instinct,"$4,781",-,-,"$4,781",100%
"2,103",Always: Sunset on Third Street 2010 Re-release,"$4,754",-,-,"$4,754",100%
"2,104",Bug 2010 Re-release,"$4,721",-,-,"$4,721",100%
"2,105","From My Window, Without a Home...","$4,630",-,-,"$4,630",100%
"2,106",The Best of Times 2010 Re-release,"$4,590",-,-,"$4,590",100%
"2,107",Propios y extraños,"$4,586",-,-,"$4,586",100%
"2,108",Panjaban -Love Rules Hearts,"$4,582",-,-,"$4,582",100%
"2,109",Protector 2010 Re-release,"$4,576","$2,968",64.9%,"$1,608",35.1%
"2,110",Promised Lands,"$4,546","$4,546",100%,-,-
"2,111",Schemes of Affection,"$4,539",-,-,"$4,539",100%
"2,112",The Meerkats 2010 Re-release,"$4,514",-,-,"$4,514",100%
"2,113",Good Business,"$4,483",-,-,"$4,483",100%
"2,114",Make Yourself at Home,"$4,452",-,-,"$4,452",100%
"2,115",Change Nothing,"$4,432",-,-,"$4,432",100%
"2,116",Earth Madness,"$4,372",-,-,"$4,372",100%
"2,117",National Theatre Live: Nation,"$4,369",-,-,"$4,369",100%
"2,118",The Flower of Kim Jong II,"$4,362","$4,362",100%,-,-
"2,119",RCL: Ridotte capacità lavorative,"$4,360",-,-,"$4,360",100%
"2,120",Tales of Vesperia: The First Strike 2010 Re-release,"$4,351",-,-,"$4,351",100%
"2,121",Man at Bath,"$4,278",-,-,"$4,278",100%
"2,122",Heiran,"$4,195",-,-,"$4,195",100%
"2,123",Helena from the Wedding,"$4,190","$4,190",100%,-,-
"2,124",I Wish I Knew,"$4,153",-,-,"$4,153",100%
"2,125",Un cine como tú en un país como éste,"$4,101",-,-,"$4,101",100%
"2,126",Huso astgh,"$4,088",-,-,"$4,088",100%
"2,127",Ramy Al Ehtesamy,"$4,087",-,-,"$4,087",100%
"2,128",Anarchy Girls,"$4,085",-,-,"$4,085",100%
"2,129",Los caminos de la memoria,"$4,075",-,-,"$4,075",100%
"2,130",Coma,"$4,061",-,-,"$4,061",100%
"2,131",The Nothing Men,"$4,036",-,-,"$4,036",100%
"2,132",Thomas Kinkade's Christmas Cottage 2010 Re-release,"$3,994",-,-,"$3,994",100%
"2,133",Hair,"$3,991",-,-,"$3,991",100%
"2,134",Like a Dream,"$3,953",-,-,"$3,953",100%
"2,135",Always: Sunset on Third Street 2 2010 Re-release,"$3,952",-,-,"$3,952",100%
"2,136",Right Yaaa Wrong,"$3,948",-,-,"$3,948",100%
"2,137",Just Say Love,"$3,944","$3,944",100%,-,-
"2,138",Savages Crossing,"$3,928",-,-,"$3,928",100%
"2,139",Rocket Science 2010 Re-release,"$3,902",-,-,"$3,902",100%
"2,140",Aashayein,"$3,836",-,-,"$3,836",100%
"2,141",Widerstand in Haiderland,"$3,771",-,-,"$3,771",100%
"2,142",In/Significant Others,"$3,763","$3,763",100%,-,-
"2,143",Zoobilee Zoo: Gotta Dance,"$3,758",-,-,"$3,758",100%
"2,144",The Bridge of San Luis Rey 2010 Re-release,"$3,716",-,-,"$3,716",100%
"2,145",The Men Next Door,"$3,699",-,-,"$3,699",100%
"2,146",Heartless,"$3,697","$3,697",100%,-,-
"2,147",Smash His Camera,"$3,644","$3,644",100%,-,-
"2,148",Muezzin,"$3,634",-,-,"$3,634",100%
"2,149",Going Vertical: The Shortboard Revolution,"$3,617",-,-,"$3,617",100%
"2,150",3D Sun,"$3,609",-,-,"$3,609",100%
"2,151",Cuckoo,"$3,587",-,-,"$3,587",100%
"2,152",The Fish Child 2010 Re-release,"$3,562",-,-,"$3,562",100%
"2,153",Where Got Ghost? 2010 Re-release,"$3,516",-,-,"$3,516",100%
"2,154",Blood and Bone,"$3,492",-,-,"$3,492",100%
"2,155",Dead Awake,"$3,484",-,-,"$3,484",100%
"2,156",Metal Messiah,"$3,476","$3,476",100%,-,-
"2,157",The Full Picture,"$3,467","$3,467",100%,-,-
"2,158",Head Hands Heart,"$3,466",-,-,"$3,466",100%
"2,159",Street Days,"$3,463",-,-,"$3,463",100%
"2,160",Einmal mehr als nur reden,"$3,455",-,-,"$3,455",100%
"2,161",2010 Moscow Film Retrospective,"$3,440",-,-,"$3,440",100%
"2,162","Neither God, Nor Master or Husband","$3,422",-,-,"$3,422",100%
"2,163",Rock On,"$3,358",-,-,"$3,358",100%
"2,164",Fashion Victim,"$3,346","$3,346",100%,-,-
"2,165",Like a Dream,"$3,299",-,-,"$3,299",100%
"2,166",El Superstar: The Unlikely Rise of Juan Frances,"$3,271","$3,271",100%,-,-
"2,167",Kallemni Choukran,"$3,257",-,-,"$3,257",100%
"2,168",This Prison Where I Live,"$3,215",-,-,"$3,215",100%
"2,169",Luna verde,"$3,215",-,-,"$3,215",100%
"2,170",Kino Caravan,"$3,202",-,-,"$3,202",100%
"2,171",In Case of Love,"$3,105",-,-,"$3,105",100%
"2,172",The Class 2010 Re-release,"$3,088",-,-,"$3,088",100%
"2,173",The Afterlight,"$3,059","$3,059",100%,-,-
"2,174",Piano Mudo,"$2,933",-,-,"$2,933",100%
"2,175",The Wolberg Family,"$2,867",-,-,"$2,867",100%
"2,176",Europolis,"$2,839",-,-,"$2,839",100%
"2,177",Pool 2010 Re-release,"$2,831",-,-,"$2,831",100%
"2,178",Boudu Saved from Drowning,"$2,805",-,-,"$2,805",100%
"2,179",Wonderful Town 2010 Re-release,"$2,791",-,-,"$2,791",100%
"2,180",Indie-AniFest 2010,"$2,782",-,-,"$2,782",100%
"2,181",Tere Ishq Nachaya,"$2,756",-,-,"$2,756",100%
"2,182",Lad Gaya Pecha,"$2,719",-,-,"$2,719",100%
"2,183",Eichmann,"$2,706","$2,706",100%,-,-
"2,184",To Love a Woman,"$2,674",-,-,"$2,674",100%
"2,185",The Odd One Out,"$2,666",-,-,"$2,666",100%
"2,186",Bordertown 2010 Re-release,"$2,628",-,-,"$2,628",100%
"2,187",The Full Monteverdi,"$2,560",-,-,"$2,560",100%
"2,188",Finisterrae,"$2,550",-,-,"$2,550",100%
"2,189",The Grass Is Greener,"$2,530",-,-,"$2,530",100%
"2,190",Redacted 2010 Re-release,"$2,502",-,-,"$2,502",100%
"2,191",Daniel and Ana,"$2,372","$2,372",100%,-,-
"2,192",Playing for Charlie,"$2,367",-,-,"$2,367",100%
"2,193",The Killing Jar,"$2,339",-,-,"$2,339",100%
"2,194",The Rhythm of Chopsticks,"$2,315",-,-,"$2,315",100%
"2,195",Little Baby Jesus of Flandr,"$2,290",-,-,"$2,290",100%
"2,196",The Girl 2010 Re-release,"$2,273","$2,201",96.8%,$72,3.2%
"2,197",Golden Door 2010 Re-release,"$2,253",-,-,"$2,253",100%
"2,198",Never Forever 2010 Re-release,"$2,244",-,-,"$2,244",100%
"2,199",You Wont Miss Me,"$2,240","$2,240",100%,-,-
"2,200",Kingfisher,"$2,208",-,-,"$2,208",100%
"2,201","Heaven, Hell","$2,178",-,-,"$2,178",100%
"2,202",Redención,"$2,165",-,-,"$2,165",100%
"2,203",NoBody's Perfect 2010 Re-release,"$2,122","$2,122",100%,-,-
"2,204",Samanchan,"$2,088",-,-,"$2,088",100%
"2,205",Yancho Mikeulrosyu Exhibition,"$2,074",-,-,"$2,074",100%
"2,206",Quick Gun Murugun: Misadventures of an Indian Cowboy,"$2,070",-,-,"$2,070",100%
"2,207",A Pain in the Ass 2010 Re-release,"$2,053",-,-,"$2,053",100%
"2,208",The Horseman,"$1,993",-,-,"$1,993",100%
"2,209",Falling Awake,"$1,978","$1,978",100%,-,-
"2,210",The Temptation of St. Tony,"$1,963","$1,963",100%,-,-
"2,211",Two Brothers 2010 Re-release,"$1,958",-,-,"$1,958",100%
"2,212",The Assassin Next Door,"$1,948",-,-,"$1,948",100%
"2,213",Another Sky,"$1,919",-,-,"$1,919",100%
"2,214",Siete instantes,"$1,917",-,-,"$1,917",100%
"2,215",A Mother's Courage: Talking Back to Autism 2010 Re-release,"$1,916","$1,916",100%,-,-
"2,216",Touch of Evil 2010 Re-release,"$1,884",-,-,"$1,884",100%
"2,217",The Recount of the Damages,"$1,880",-,-,"$1,880",100%
"2,218",Felicitas 2010 Re-release,"$1,829",-,-,"$1,829",100%
"2,219",Dilettante,"$1,828",-,-,"$1,828",100%
"2,220",Cape No. 7 2010 Re-release,"$1,796",-,-,"$1,796",100%
"2,221",Parêdo,"$1,788",-,-,"$1,788",100%
"2,222",L'Ours Et Le Magicien,"$1,758",-,-,"$1,758",100%
"2,223",Bloody Fox,"$1,713",-,-,"$1,713",100%
"2,224",Kondo no nichiyôbi ni,"$1,709",-,-,"$1,709",100%
"2,225",The Leopard 2010 Re-release,"$1,706",-,-,"$1,706",100%
"2,226",Rehenes,"$1,702",-,-,"$1,702",100%
"2,227",Love Me Once Again,"$1,675",-,-,"$1,675",100%
"2,228",Cumbia callera 2010 Re-release,"$1,661",-,-,"$1,661",100%
"2,229",Zum dritten Pol,"$1,650",-,-,"$1,650",100%
"2,230",Days of Darkness 2010 Re-release,"$1,647",-,-,"$1,647",100%
"2,231",Son & Moon: diario de un astronauta,"$1,645",-,-,"$1,645",100%
"2,232",The Dark Sea 2010 Re-release,"$1,624",-,-,"$1,624",100%
"2,233",Kirikou and the Wild Beasts,"$1,623",-,-,"$1,623",100%
"2,234",Estigmas,"$1,586",-,-,"$1,586",100%
"2,235",Manuela and Manuel,"$1,582","$1,582",100%,-,-
"2,236",Anclados,"$1,567",-,-,"$1,567",100%
"2,237",Easier with Practice,"$1,558",-,-,"$1,558",100%
"2,238",The Host 2010 Re-release,"$1,546",-,-,"$1,546",100%
"2,239","Carmo, Hit the Road 2010 Re-release","$1,512","$1,512",100%,-,-
"2,240","Casanova, identitate femininã","$1,501",-,-,"$1,501",100%
"2,241",Cul-de-sac,"$1,500",-,-,"$1,500",100%
"2,242",Fellini Satyricon 2010 Re-release,"$1,499",-,-,"$1,499",100%
"2,243",Adrift 2010 Re-release,"$1,487",-,-,"$1,487",100%
"2,244",The Lion King 3: Hakuna Matata,"$1,465",-,-,"$1,465",100%
"2,245",Children of Paradise,"$1,457",-,-,"$1,457",100%
"2,246",Badlands 2010 Re-release,"$1,447",-,-,"$1,447",100%
"2,247",Drool,"$1,403","$1,403",100%,-,-
"2,248",Different Mothers,"$1,397",-,-,"$1,397",100%
"2,249",Shan Shan,"$1,357",-,-,"$1,357",100%
"2,250",Bleach the Movie 2: The Diamond Dust Rebellion 2010 Re-release,"$1,304",-,-,"$1,304",100%
"2,251",Cassandra's Dream 2010 Re-release,"$1,261",-,-,"$1,261",100%
"2,252",Love Songs 2010 Re-release,"$1,163",-,-,"$1,163",100%
"2,253",Rann,"$1,146",-,-,"$1,146",100%
"2,254","Pedra, Peixe, Rio (Itamatatiua)","$1,120",-,-,"$1,120",100%
"2,255",The Wages of Fear 2010 Re-release,"$1,098",-,-,"$1,098",100%
"2,256",Swing Vote 2010 Re-release,"$1,084",-,-,"$1,084",100%
"2,257",La Luna En Ti,"$1,069",-,-,"$1,069",100%
"2,258",Lo que sé de Lola 2010 Re-release,"$1,068",-,-,"$1,068",100%
"2,259",People of Allah,"$1,063",-,-,"$1,063",100%
"2,260",Svyaz vremyon,"$1,060",-,-,"$1,060",100%
"2,261",Cowards 2010 Re-release,"$1,049",-,-,"$1,049",100%
"2,262",Le Cercle Rouge 2010 Re-release,"$1,038",-,-,"$1,038",100%
"2,263",Sunny et l'éléphant 2010 Re-release,"$1,020",-,-,"$1,020",100%
"2,264",Knock Out,$953,-,-,$953,100%
"2,265","How Are You Doing, Rudolf Ming?",$919,-,-,$919,100%
"2,266",The Early Years: Erik Nietzsche Part 1 2010 Re-release,$918,-,-,$918,100%
"2,267",Alone with Her 2010 Re-release,$913,-,-,$913,100%
"2,268",Pax Americana and the Weaponization of Space,$857,-,-,$857,100%
"2,269","Kleitas, mates un meitas",$857,-,-,$857,100%
"2,270",45365,$853,$853,100%,-,-
"2,271","Ensemble, nous allons vivre une très, très grande histoire d'amour...",$848,-,-,$848,100%
"2,272",Live Wire 2010 Re-release,$823,-,-,$823,100%
"2,273",R U There,$821,-,-,$821,100%
"2,274",María y los niños pobres,$807,-,-,$807,100%
"2,275",Rasikkum Seemane,$758,-,-,$758,100%
"2,276",Eastern Promises 2010 Re-release,$705,-,-,$705,100%
"2,277",The Big Red One 2010 Re-release,$603,-,-,$603,100%
"2,278",Eva,$601,-,-,$601,100%
"2,279",Shake Hands with the Devil,$594,$594,100%,-,-
"2,280",What's Going On?,$558,-,-,$558,100%
"2,281",Episode 3: 'Enjoy Poverty' 2010 Re-release,$557,-,-,$557,100%
"2,282",Rafiki 2010 Re-release,$528,-,-,$528,100%
"2,283",In Your Name,$504,-,-,$504,100%
"2,284",Great Kills Road,$481,-,-,$481,100%
"2,285",Song for a Raggy Boy 2010 Re-release,$445,-,-,$445,100%
"2,286",The Magician 2010 Re-release,$406,$406,100%,-,-
"2,287",Ella(s),$391,-,-,$391,100%
"2,288",Joenjoy,$356,-,-,$356,100%
"2,289",Wendy and Lucy 2010 Re-release,$340,-,-,$340,100%
"2,290",Padres de la plaza: 10 recorridos posibles,$325,-,-,$325,100%
"2,291",Tempo of a Restless Soul,$290,-,-,$290,100%
"2,292",Irina Palm 2010 Re-release,$241,-,-,$241,100%
"2,293",My Fair Gentleman,$230,-,-,$230,100%
"2,294",The Tumbler,$186,-,-,$186,100%
"2,295",Outcast,$179,-,-,$179,100%
"2,296",Imagine: John Lennon 2010 Re-release,$148,-,-,$148,100%
"2,297",Lemmy,$131,-,-,$131,100%
"2,298",Eagle Hunter's Son,$23,-,-,$23,100%
